CRE,gene,pearson,gCPM,ptsc
chr10:7111549-7112048,Ipcef1,0.112571024288324,170.020975066274,028_L6b_CT_ENT_Glut
chr10:7115169-7115668,Ipcef1,0.0762602416368829,170.020975066274,028_L6b_CT_ENT_Glut
chr10:7139755-7140254,Ipcef1,0.0683114592458988,170.020975066274,028_L6b_CT_ENT_Glut
chr10:7223777-7224276,Ipcef1,0.125780532152511,170.020975066274,028_L6b_CT_ENT_Glut
chr14:39313978-39314477,Nrg3,0.0844162817436373,6168.0771797095,028_L6b_CT_ENT_Glut
chr14:39321716-39322215,Nrg3,0.144714191333284,6168.0771797095,028_L6b_CT_ENT_Glut
chr14:39323177-39323676,Nrg3,0.0857484289160966,6168.0771797095,028_L6b_CT_ENT_Glut
chr14:93762818-93763317,Pcdh9,0.0685969774193023,7071.21423851555,028_L6b_CT_ENT_Glut
chr14:94098834-94099333,Pcdh9,0.260848763096589,7071.21423851555,028_L6b_CT_ENT_Glut
chr15:22534952-22535451,Cdh18,0.150558600517115,3027.75814240194,028_L6b_CT_ENT_Glut
chr15:22536506-22537005,Cdh18,0.12417968767067,3027.75814240194,028_L6b_CT_ENT_Glut
chr15:22626103-22626602,Cdh18,0.137753100827638,3027.75814240194,028_L6b_CT_ENT_Glut
chr15:22630453-22630952,Cdh18,0.225735913101083,3027.75814240194,028_L6b_CT_ENT_Glut
chr15:22969478-22969977,Cdh18,0.0861793580957909,3027.75814240194,028_L6b_CT_ENT_Glut
chr15:4260031-4260530,Plcxd3,0.086673909542366,381.995843829144,028_L6b_CT_ENT_Glut
chr15:4315826-4316325,Plcxd3,0.068398222526874,381.995843829144,028_L6b_CT_ENT_Glut
chr16:37109246-37109745,Stxbp5l,0.123054594223347,998.191520482108,028_L6b_CT_ENT_Glut
chr16:37433409-37433908,Stxbp5l,0.0773727568747238,998.191520482108,028_L6b_CT_ENT_Glut
chr16:37461606-37462105,Stxbp5l,0.238985121560405,998.191520482108,028_L6b_CT_ENT_Glut
chr16:37463065-37463564,Stxbp5l,0.0802780981454342,998.191520482108,028_L6b_CT_ENT_Glut
chr16:37487219-37487718,Stxbp5l,0.0787936419043463,998.191520482108,028_L6b_CT_ENT_Glut
chr16:37495036-37495535,Stxbp5l,0.158489556669882,998.191520482108,028_L6b_CT_ENT_Glut
chr16:64974601-64975100,Htr1f,0.12399588040287,506.848853473086,028_L6b_CT_ENT_Glut
chr16:65022355-65022854,Htr1f,0.154732959614396,506.848853473086,028_L6b_CT_ENT_Glut
chr16:65029631-65030130,Htr1f,0.111290782674122,506.848853473086,028_L6b_CT_ENT_Glut
chr16:65406566-65407065,Htr1f,0.0877899912979016,506.848853473086,028_L6b_CT_ENT_Glut
chr17:55068388-55068887,St6gal2,0.0854754821973922,99.7388002550674,028_L6b_CT_ENT_Glut
chr17:55083209-55083708,St6gal2,0.0950355936091133,99.7388002550674,028_L6b_CT_ENT_Glut
chr17:55213654-55214153,St6gal2,0.0857476140783034,99.7388002550674,028_L6b_CT_ENT_Glut
chr17:55281235-55281734,St6gal2,0.0833803678486699,99.7388002550674,028_L6b_CT_ENT_Glut
chr17:55292608-55293107,St6gal2,0.143591609858735,99.7388002550674,028_L6b_CT_ENT_Glut
chr17:55308955-55309454,St6gal2,0.0799965834967297,99.7388002550674,028_L6b_CT_ENT_Glut
chr17:55475785-55476284,St6gal2,0.0785055080699819,99.7388002550674,028_L6b_CT_ENT_Glut
chr18:59040228-59040727,Chsy3,0.12373340503025,581.9692319991,028_L6b_CT_ENT_Glut
chr18:59186263-59186762,Chsy3,0.107381249163587,581.9692319991,028_L6b_CT_ENT_Glut
chr18:59210926-59211425,Chsy3,0.0735662740335248,581.9692319991,028_L6b_CT_ENT_Glut
chr18:59234611-59235110,Chsy3,0.10421707052583,581.9692319991,028_L6b_CT_ENT_Glut
chr18:59235363-59235862,Chsy3,0.0900377246439732,581.9692319991,028_L6b_CT_ENT_Glut
chr1:124775451-124775950,Dpp10,0.0921635007963694,1254.13762583326,028_L6b_CT_ENT_Glut
chr1:124790039-124790538,Dpp10,0.0904580741686484,1254.13762583326,028_L6b_CT_ENT_Glut
chr1:124825622-124826121,Dpp10,0.0735900425402599,1254.13762583326,028_L6b_CT_ENT_Glut
chr1:124844046-124844545,Dpp10,0.101643094705451,1254.13762583326,028_L6b_CT_ENT_Glut
chr1:125199130-125199629,Dpp10,0.129451229470213,1254.13762583326,028_L6b_CT_ENT_Glut
chr1:143309466-143309965,B3galt2,0.120042522885163,75.8042235740433,028_L6b_CT_ENT_Glut
chr1:143339383-143339882,Cdc73,0.108156612086295,164.293772789029,028_L6b_CT_ENT_Glut
chr1:143503441-143503940,B3galt2,0.156972488370182,75.8042235740433,028_L6b_CT_ENT_Glut
chr1:143523764-143524263,B3galt2,0.152704796822198,75.8042235740433,028_L6b_CT_ENT_Glut
chr1:143644121-143644620,B3galt2,0.146326512749294,75.8042235740433,028_L6b_CT_ENT_Glut
chr1:143739932-143740431,B3galt2,0.0884223391668938,75.8042235740433,028_L6b_CT_ENT_Glut
chr1:146052423-146052922,Brinp3,0.0691014509521072,1854.91259665316,028_L6b_CT_ENT_Glut
chr1:146052423-146052922,Gm29514,0.0691014509521072,116.903310960602,028_L6b_CT_ENT_Glut
chr1:146312481-146312980,Brinp3,0.252510221381877,1854.91259665316,028_L6b_CT_ENT_Glut
chr1:146312481-146312980,Gm29514,0.252510221381877,116.903310960602,028_L6b_CT_ENT_Glut
chr1:146312999-146313498,Brinp3,0.177119542815625,1854.91259665316,028_L6b_CT_ENT_Glut
chr1:146312999-146313498,Gm29514,0.177119542815625,116.903310960602,028_L6b_CT_ENT_Glut
chr1:146647116-146647615,Brinp3,0.0684411261596227,1854.91259665316,028_L6b_CT_ENT_Glut
chr1:146647116-146647615,Gm29514,0.0684411261596227,116.903310960602,028_L6b_CT_ENT_Glut
chr1:9569900-9570399,Vxn,0.182275588592548,235.550426793678,028_L6b_CT_ENT_Glut
chr1:9570415-9570914,Vxn,0.140484596163374,235.550426793678,028_L6b_CT_ENT_Glut
chr1:9577782-9578281,Vxn,0.154222785747732,235.550426793678,028_L6b_CT_ENT_Glut
chr1:9591855-9592354,2610203C22Rik,0.196160107894854,239.08932491723,028_L6b_CT_ENT_Glut
chr1:9609186-9609685,2610203C22Rik,0.0755452803947481,239.08932491723,028_L6b_CT_ENT_Glut
chr1:9616118-9616617,Vxn,0.103633002690648,235.550426793678,028_L6b_CT_ENT_Glut
chr1:9627223-9627722,2610203C22Rik,0.249497850779498,239.08932491723,028_L6b_CT_ENT_Glut
chr1:9645005-9645504,2610203C22Rik,0.368043380662244,239.08932491723,028_L6b_CT_ENT_Glut
chr1:9645672-9646171,2610203C22Rik,0.378956080999469,239.08932491723,028_L6b_CT_ENT_Glut
chr2:110708089-110708588,Ano3,0.126451498368549,815.22877788188,028_L6b_CT_ENT_Glut
chr2:110709418-110709917,Ano3,0.0937961596853724,815.22877788188,028_L6b_CT_ENT_Glut
chr2:110806580-110807079,Ano3,0.107082254675503,815.22877788188,028_L6b_CT_ENT_Glut
chr2:110839844-110840343,Ano3,0.110532148064304,815.22877788188,028_L6b_CT_ENT_Glut
chr2:110896777-110897276,Ano3,0.133437228516905,815.22877788188,028_L6b_CT_ENT_Glut
chr2:110940635-110941134,Ano3,0.0818057900797498,815.22877788188,028_L6b_CT_ENT_Glut
chr2:127501069-127501568,Kcnip3,0.0961107191987991,276.666610306437,028_L6b_CT_ENT_Glut
chr2:127516980-127517479,Kcnip3,0.119765360368384,276.666610306437,028_L6b_CT_ENT_Glut
chr2:127535298-127535797,Kcnip3,0.118395647575443,276.666610306437,028_L6b_CT_ENT_Glut
chr2:127549693-127550192,Kcnip3,0.178522388816898,276.666610306437,028_L6b_CT_ENT_Glut
chr2:127550352-127550851,Kcnip3,0.0788521264397585,276.666610306437,028_L6b_CT_ENT_Glut
chr2:127550951-127551450,Kcnip3,0.0792183360668963,276.666610306437,028_L6b_CT_ENT_Glut
chr2:55505685-55506184,Kcnj3,0.0853003298588197,548.170190500254,028_L6b_CT_ENT_Glut
chr2:55534905-55535404,Kcnj3,0.143758227311932,548.170190500254,028_L6b_CT_ENT_Glut
chr2:55689563-55690062,Kcnj3,0.18773874435606,548.170190500254,028_L6b_CT_ENT_Glut
chr2:57065788-57066287,Nr4a2,0.130022314286198,203.649055303113,028_L6b_CT_ENT_Glut
chr2:57072364-57072863,Nr4a2,0.0696734655001522,203.649055303113,028_L6b_CT_ENT_Glut
chr2:57072885-57073384,Nr4a2,0.0993745980859431,203.649055303113,028_L6b_CT_ENT_Glut
chr2:57090711-57091210,Nr4a2,0.104958635725622,203.649055303113,028_L6b_CT_ENT_Glut
chr2:57099919-57100418,Nr4a2,0.099631505899854,203.649055303113,028_L6b_CT_ENT_Glut
chr2:57137928-57138427,Nr4a2,0.159018075663888,203.649055303113,028_L6b_CT_ENT_Glut
chr2:57144849-57145348,Nr4a2,0.0777090993551754,203.649055303113,028_L6b_CT_ENT_Glut
chr2:57158028-57158527,Nr4a2,0.145246468390724,203.649055303113,028_L6b_CT_ENT_Glut
chr2:57177978-57178477,Nr4a2,0.175181883108982,203.649055303113,028_L6b_CT_ENT_Glut
chr2:61804788-61805287,Slc4a10,0.0706697895238042,634.539820066349,028_L6b_CT_ENT_Glut
chr2:61815997-61816496,Slc4a10,0.129802139601787,634.539820066349,028_L6b_CT_ENT_Glut
chr2:62147580-62148079,Slc4a10,0.127265685812931,634.539820066349,028_L6b_CT_ENT_Glut
chr2:62148437-62148936,Slc4a10,0.153172142298031,634.539820066349,028_L6b_CT_ENT_Glut
chr2:62237108-62237607,Slc4a10,0.17955526148669,634.539820066349,028_L6b_CT_ENT_Glut
chr3:133754724-133755223,Cxxc4,0.135621647283994,66.5552192994476,028_L6b_CT_ENT_Glut
chr3:133757956-133758455,Cxxc4,0.147161417935731,66.5552192994476,028_L6b_CT_ENT_Glut
chr3:133878281-133878780,Cxxc4,0.0737688804559556,66.5552192994476,028_L6b_CT_ENT_Glut
chr3:133903278-133903777,Cxxc4,0.07463606906358,66.5552192994476,028_L6b_CT_ENT_Glut
chr3:133967433-133967932,Cxxc4,0.115960093032089,66.5552192994476,028_L6b_CT_ENT_Glut
chr3:133968090-133968589,Cxxc4,0.0776373961474489,66.5552192994476,028_L6b_CT_ENT_Glut
chr3:134185552-134186051,Cxxc4,0.106119141342956,66.5552192994476,028_L6b_CT_ENT_Glut
chr3:134201086-134201585,Cxxc4,0.0868181669346431,66.5552192994476,028_L6b_CT_ENT_Glut
chr3:134202041-134202540,Cxxc4,0.0735852458090451,66.5552192994476,028_L6b_CT_ENT_Glut
chr3:134306516-134307015,Cxxc4,0.0689704202943854,66.5552192994476,028_L6b_CT_ENT_Glut
chr3:134430053-134430552,Cxxc4,0.200659950873146,66.5552192994476,028_L6b_CT_ENT_Glut
chr3:29047242-29047741,Egfem1,0.214551309739007,1111.96624034798,028_L6b_CT_ENT_Glut
chr3:29134658-29135157,Egfem1,0.158553236897643,1111.96624034798,028_L6b_CT_ENT_Glut
chr3:29135232-29135731,Egfem1,0.155296427936413,1111.96624034798,028_L6b_CT_ENT_Glut
chr3:29167471-29167970,Egfem1,0.182733770343768,1111.96624034798,028_L6b_CT_ENT_Glut
chr3:29169797-29170296,Egfem1,0.257870274157856,1111.96624034798,028_L6b_CT_ENT_Glut
chr3:29198142-29198641,Egfem1,0.267334377013525,1111.96624034798,028_L6b_CT_ENT_Glut
chr3:29200561-29201060,Egfem1,0.0708933020070006,1111.96624034798,028_L6b_CT_ENT_Glut
chr4:110200780-110201279,Agbl4,0.100414354768962,1323.51370595583,028_L6b_CT_ENT_Glut
chr4:110212132-110212631,Agbl4,0.0988634367217445,1323.51370595583,028_L6b_CT_ENT_Glut
chr4:110287375-110287874,Elavl4,0.163804142496394,170.739012366705,028_L6b_CT_ENT_Glut
chr4:110290733-110291232,Elavl4,0.0825849550943266,170.739012366705,028_L6b_CT_ENT_Glut
chr4:110660328-110660827,Agbl4,0.169169707127998,1323.51370595583,028_L6b_CT_ENT_Glut
chr4:114320046-114320545,Trabd2b,0.311925086067713,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:114338943-114339442,Trabd2b,0.106629430909962,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:114339694-114340193,Trabd2b,0.232256713761048,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:114372630-114373129,Trabd2b,0.441538503653904,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:114410475-114410974,Trabd2b,0.284493248357845,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:114410981-114411480,Trabd2b,0.402754176457282,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:114416223-114416722,Trabd2b,0.371370015306947,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:114437402-114437901,Trabd2b,0.274998750159985,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:114442167-114442666,Trabd2b,0.0741224672298984,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:114448323-114448822,Trabd2b,0.214201028870655,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:114460281-114460780,Trabd2b,0.104276792337064,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:114461031-114461530,Trabd2b,0.269425391835027,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:114467968-114468467,Trabd2b,0.271139198071675,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:114476226-114476725,Trabd2b,0.394931536999759,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:114477080-114477579,Trabd2b,0.323516524475509,73.6672077989519,028_L6b_CT_ENT_Glut
chr4:17699055-17699554,Mmp16,0.0861083886752974,1517.84537247954,028_L6b_CT_ENT_Glut
chr4:17993304-17993803,Mmp16,0.110846531699929,1517.84537247954,028_L6b_CT_ENT_Glut
chr4:25698866-25699365,Fut9,0.13265253756197,684.734046591697,028_L6b_CT_ENT_Glut
chr4:25721582-25722081,Fut9,0.082904127358256,684.734046591697,028_L6b_CT_ENT_Glut
chr4:25738771-25739270,Fut9,0.124824518245669,684.734046591697,028_L6b_CT_ENT_Glut
chr4:78336224-78336723,Ptprd,0.0674835041799851,8176.49589351903,028_L6b_CT_ENT_Glut
chr5:134555298-134555797,Limk1,0.132242273001318,71.495999771459,028_L6b_CT_ENT_Glut
chr5:134668470-134668969,Limk1,0.188575173509596,71.495999771459,028_L6b_CT_ENT_Glut
chr5:134680333-134680832,Limk1,0.135375219471528,71.495999771459,028_L6b_CT_ENT_Glut
chr5:134698689-134699188,Limk1,0.0930822528995543,71.495999771459,028_L6b_CT_ENT_Glut
chr5:134715054-134715553,Limk1,0.0684005148392336,71.495999771459,028_L6b_CT_ENT_Glut
chr5:135199811-135200310,Stx1a,0.204864481698987,61.8879768466479,028_L6b_CT_ENT_Glut
chr5:135471734-135472233,Stx1a,0.0963678434672083,61.8879768466479,028_L6b_CT_ENT_Glut
chr5:84330200-84330699,Epha5,0.152932221245504,886.588008643733,028_L6b_CT_ENT_Glut
chr6:5712876-5713375,Dync1i1,0.143060168955637,501.019074438636,028_L6b_CT_ENT_Glut
chr6:5733223-5733722,Dync1i1,0.192099228859336,501.019074438636,028_L6b_CT_ENT_Glut
chr6:5739658-5740157,Dync1i1,0.202983721648721,501.019074438636,028_L6b_CT_ENT_Glut
chr6:57524693-57525192,Vopp1,0.119652926141078,101.568085758546,028_L6b_CT_ENT_Glut
chr6:57724827-57725326,Vopp1,0.121608003727554,101.568085758546,028_L6b_CT_ENT_Glut
chr6:57751881-57752380,Vopp1,0.116419470509602,101.568085758546,028_L6b_CT_ENT_Glut
chr6:57804113-57804612,Vopp1,0.0967126008725342,101.568085758546,028_L6b_CT_ENT_Glut
chr7:120128880-120129379,Crym,0.228304885751608,62.9137444186918,028_L6b_CT_ENT_Glut
chr7:120150719-120151218,Crym,0.285270566589487,62.9137444186918,028_L6b_CT_ENT_Glut
chr7:120180441-120180940,Crym,0.134785438799249,62.9137444186918,028_L6b_CT_ENT_Glut
chr7:120189533-120190032,Crym,0.197502960143348,62.9137444186918,028_L6b_CT_ENT_Glut
chr7:120190201-120190700,Crym,0.35725513085438,62.9137444186918,028_L6b_CT_ENT_Glut
chr7:120192109-120192608,Crym,0.133703986533049,62.9137444186918,028_L6b_CT_ENT_Glut
chr7:123794973-123795472,Hs3st4,0.0794409864558379,3375.21981130561,028_L6b_CT_ENT_Glut
chr7:123808713-123809212,Hs3st4,0.0819972847351792,3375.21981130561,028_L6b_CT_ENT_Glut
chr7:123826299-123826798,Hs3st4,0.0680501554330091,3375.21981130561,028_L6b_CT_ENT_Glut
chr7:123998528-123999027,Hs3st4,0.0779748758570656,3375.21981130561,028_L6b_CT_ENT_Glut
chr7:35523290-35523789,Ankrd27,0.190625431684672,82.2494631517191,028_L6b_CT_ENT_Glut
chr7:35590874-35591373,Ankrd27,0.0745764507356945,82.2494631517191,028_L6b_CT_ENT_Glut
chr7:35710648-35711147,Ankrd27,0.09805916042882,82.2494631517191,028_L6b_CT_ENT_Glut
chr7:35762193-35762692,Ankrd27,0.0700152934832652,82.2494631517191,028_L6b_CT_ENT_Glut
chr7:35878108-35878607,Ankrd27,0.0815405625162534,82.2494631517191,028_L6b_CT_ENT_Glut
chr7:36252765-36253264,Tshz3,0.203066486105814,182.364378183203,028_L6b_CT_ENT_Glut
chr7:36334582-36335081,Tshz3,0.0695692849518098,182.364378183203,028_L6b_CT_ENT_Glut
chr7:36717171-36717670,Tshz3,0.136449567689105,182.364378183203,028_L6b_CT_ENT_Glut
chr7:36863657-36864156,Tshz3,0.147739797909861,182.364378183203,028_L6b_CT_ENT_Glut
chr7:45026305-45026804,Slc17a7,0.0729815886755354,95.5502493358882,028_L6b_CT_ENT_Glut
chr7:45162038-45162537,Slc17a7,0.135322316053778,95.5502493358882,028_L6b_CT_ENT_Glut
chr7:45166953-45167452,Slc17a7,0.0728688137461214,95.5502493358882,028_L6b_CT_ENT_Glut
chr7:45198903-45199402,Slc17a7,0.15022839483591,95.5502493358882,028_L6b_CT_ENT_Glut
chr7:45234249-45234748,Slc17a7,0.0993946076286641,95.5502493358882,028_L6b_CT_ENT_Glut
chr7:45299704-45300203,Slc17a7,0.123775390187195,95.5502493358882,028_L6b_CT_ENT_Glut
chr7:45341293-45341792,Slc17a7,0.198049693280494,95.5502493358882,028_L6b_CT_ENT_Glut
chr7:45447285-45447784,Slc17a7,0.178273583819308,95.5502493358882,028_L6b_CT_ENT_Glut
chr7:90009734-90010233,Dlg2,0.139350501668766,8211.30360646373,028_L6b_CT_ENT_Glut
chr7:90070388-90070887,Dlg2,0.0909099121285706,8211.30360646373,028_L6b_CT_ENT_Glut
chr7:90386704-90387203,Dlg2,0.120151009032302,8211.30360646373,028_L6b_CT_ENT_Glut
chr7:90693318-90693817,Gm45159,0.096126147025622,104.200889193458,028_L6b_CT_ENT_Glut
chr7:90841037-90841536,Gm45159,0.0957200613795397,104.200889193458,028_L6b_CT_ENT_Glut
chr7:90916413-90916912,Gm45159,0.159816827025779,104.200889193458,028_L6b_CT_ENT_Glut
chr7:90927468-90927967,Gm45159,0.195602483744941,104.200889193458,028_L6b_CT_ENT_Glut
chr7:90947046-90947545,Gm45159,0.127777950421028,104.200889193458,028_L6b_CT_ENT_Glut
chr8:69131131-69131630,Lzts1,0.157315048910482,114.236315273288,028_L6b_CT_ENT_Glut
chr8:69133986-69134485,Lzts1,0.365022643755761,114.236315273288,028_L6b_CT_ENT_Glut
chr8:69171621-69172120,Lzts1,0.160964079125336,114.236315273288,028_L6b_CT_ENT_Glut
chr8:69176351-69176850,Lzts1,0.154764656501052,114.236315273288,028_L6b_CT_ENT_Glut
chr8:69192941-69193440,Lzts1,0.0945325767267794,114.236315273288,028_L6b_CT_ENT_Glut
chr8:85518015-85518514,Neto2,0.122803519046537,204.298708098741,028_L6b_CT_ENT_Glut
chr8:85800405-85800904,Neto2,0.0794704253723574,204.298708098741,028_L6b_CT_ENT_Glut
chr9:21041200-21041699,Pde4a,0.101366451721781,151.557158769484,028_L6b_CT_ENT_Glut
chr9:21196496-21196995,Pde4a,0.0977730502456789,151.557158769484,028_L6b_CT_ENT_Glut
chr9:56762226-56762725,Lingo1,0.247716329507305,143.949382610159,028_L6b_CT_ENT_Glut
chr9:56772315-56772814,Lingo1,0.10932463179566,143.949382610159,028_L6b_CT_ENT_Glut
chr9:56786378-56786877,Lingo1,0.122463292929815,143.949382610159,028_L6b_CT_ENT_Glut
chr9:56808384-56808883,Lingo1,0.360626549948487,143.949382610159,028_L6b_CT_ENT_Glut
chr9:56843666-56844165,Lingo1,0.0884613585756496,143.949382610159,028_L6b_CT_ENT_Glut
chr9:56869417-56869916,Lingo1,0.254863024281894,143.949382610159,028_L6b_CT_ENT_Glut
chr9:56884280-56884779,Lingo1,0.40311278871523,143.949382610159,028_L6b_CT_ENT_Glut
chr10:14909013-14909512,Adgrg6,0.142268444030672,133.091362708928,029_L6b_CTX_Glut
chr10:6936624-6937123,Oprm1,0.069051830004709,214.29965181946,029_L6b_CTX_Glut
chr10:7103842-7104341,Ipcef1,0.17862014337641,147.002041862121,029_L6b_CTX_Glut
chr14:49563405-49563904,Slc35f4,0.134785511317738,635.379669429628,029_L6b_CTX_Glut
chr15:101385016-101385515,Nr4a1,0.0712356742312565,59.026395325711,029_L6b_CTX_Glut
chr1:124775451-124775950,Dpp10,0.0710269500027082,1536.19013567424,029_L6b_CTX_Glut
chr1:56844678-56845177,9130024F11Rik,0.144643779733357,119.180683555735,029_L6b_CTX_Glut
chr1:9645672-9646171,Vxn,0.103174016796722,183.094614800136,029_L6b_CTX_Glut
chr2:127535298-127535797,Kcnip3,0.0775446068864256,441.758054189239,029_L6b_CTX_Glut
chr2:27179054-27179553,Fam163b,0.0696178253162257,118.42875495286,029_L6b_CTX_Glut
chr2:27212185-27212684,Fam163b,0.114361704490374,118.42875495286,029_L6b_CTX_Glut
chr2:27223035-27223534,Fam163b,0.296099228002891,118.42875495286,029_L6b_CTX_Glut
chr3:17772650-17773149,Mir124-2hg,0.124359611952668,93.9910753594125,029_L6b_CTX_Glut
chr3:17793620-17794119,Mir124-2hg,0.0920569211048949,93.9910753594125,029_L6b_CTX_Glut
chr4:110165880-110166379,Agbl4,0.134536949645353,1269.63144595494,029_L6b_CTX_Glut
chr4:114448323-114448822,Trabd2b,0.187901345975402,85.3438964263465,029_L6b_CTX_Glut
chr6:104475044-104475543,Cntn6,0.253830413047507,498.152699404886,029_L6b_CTX_Glut
chr6:57703675-57704174,Vopp1,0.144305508759499,94.3670396608501,029_L6b_CTX_Glut
chr6:66903129-66903628,Gng12,0.123337803055022,230.090152479842,029_L6b_CTX_Glut
chr7:109851992-109852491,Nrip3,0.140518754154832,65.0418241487134,029_L6b_CTX_Glut
chr7:123998528-123999027,Hs3st4,0.158019334968969,3102.83337976493,029_L6b_CTX_Glut
chr7:45182164-45182663,Slc17a7,0.0963846157291556,82.3361820148453,029_L6b_CTX_Glut
chr7:45202566-45203065,Slc17a7,0.108146361825235,82.3361820148453,029_L6b_CTX_Glut
chr7:45257392-45257891,Slc17a7,0.0856797443213919,82.3361820148453,029_L6b_CTX_Glut
chr10:36524762-36525261,Hs3st5,0.119450898336796,218.972980578704,030_L6_CT_CTX_Glut
chr10:36658788-36659287,Hs3st5,0.07197985916571,218.972980578704,030_L6_CT_CTX_Glut
chr10:36726217-36726716,Hs3st5,0.0630585005139364,218.972980578704,030_L6_CT_CTX_Glut
chr10:52715107-52715606,Slc35f1,0.146344571896491,763.352023929746,030_L6_CT_CTX_Glut
chr10:6895718-6896217,Oprm1,0.1210095948532,221.34092971416,030_L6_CT_CTX_Glut
chr10:6912191-6912690,Oprm1,0.10832475681173,221.34092971416,030_L6_CT_CTX_Glut
chr10:6916488-6916987,Oprm1,0.109750290611908,221.34092971416,030_L6_CT_CTX_Glut
chr10:6978497-6978996,Oprm1,0.0726818427388762,221.34092971416,030_L6_CT_CTX_Glut
chr10:7049734-7050233,Ipcef1,0.0846994000315478,187.971541239517,030_L6_CT_CTX_Glut
chr10:7066128-7066627,Ipcef1,0.0878183225055152,187.971541239517,030_L6_CT_CTX_Glut
chr10:7076118-7076617,Ipcef1,0.0939392059966025,187.971541239517,030_L6_CT_CTX_Glut
chr10:7103341-7103840,Ipcef1,0.153661803371704,187.971541239517,030_L6_CT_CTX_Glut
chr10:7103842-7104341,Ipcef1,0.0754283624152264,187.971541239517,030_L6_CT_CTX_Glut
chr10:7111549-7112048,Ipcef1,0.0928016644258677,187.971541239517,030_L6_CT_CTX_Glut
chr10:7115169-7115668,Ipcef1,0.144484367219196,187.971541239517,030_L6_CT_CTX_Glut
chr10:7117739-7118238,Ipcef1,0.0808389945402722,187.971541239517,030_L6_CT_CTX_Glut
chr10:7118324-7118823,Ipcef1,0.089408871400903,187.971541239517,030_L6_CT_CTX_Glut
chr10:7123923-7124422,Ipcef1,0.10242232259055,187.971541239517,030_L6_CT_CTX_Glut
chr10:7124937-7125436,Ipcef1,0.116718643822651,187.971541239517,030_L6_CT_CTX_Glut
chr10:7126940-7127439,Ipcef1,0.146657141678263,187.971541239517,030_L6_CT_CTX_Glut
chr10:7136062-7136561,Ipcef1,0.124201901543199,187.971541239517,030_L6_CT_CTX_Glut
chr10:7278698-7279197,Ipcef1,0.129904792998153,187.971541239517,030_L6_CT_CTX_Glut
chr11:51063788-51064287,Col23a1,0.0997522102280012,105.778780458836,030_L6_CT_CTX_Glut
chr11:74526430-74526929,Rap1gap2,0.0570656945917534,212.648063809001,030_L6_CT_CTX_Glut
chr11:74526932-74527431,Rap1gap2,0.164482329110793,212.648063809001,030_L6_CT_CTX_Glut
chr11:74554642-74555141,Rap1gap2,0.0567781156880538,212.648063809001,030_L6_CT_CTX_Glut
chr11:74560796-74561295,Rap1gap2,0.0761314765164222,212.648063809001,030_L6_CT_CTX_Glut
chr11:74568420-74568919,Rap1gap2,0.110663293914828,212.648063809001,030_L6_CT_CTX_Glut
chr11:74575824-74576323,Rap1gap2,0.0589944787328337,212.648063809001,030_L6_CT_CTX_Glut
chr11:74655826-74656325,Rap1gap2,0.140541394008803,212.648063809001,030_L6_CT_CTX_Glut
chr11:74851636-74852135,Rap1gap2,0.0906588381612724,212.648063809001,030_L6_CT_CTX_Glut
chr12:95563327-95563826,Flrt2,0.0918389205800238,334.098928677497,030_L6_CT_CTX_Glut
chr12:95656538-95657037,Flrt2,0.107824669539417,334.098928677497,030_L6_CT_CTX_Glut
chr12:95690694-95691193,Flrt2,0.150378416508169,334.098928677497,030_L6_CT_CTX_Glut
chr12:95694890-95695389,Flrt2,0.0606867938416177,334.098928677497,030_L6_CT_CTX_Glut
chr12:95719758-95720257,Flrt2,0.153446538201276,334.098928677497,030_L6_CT_CTX_Glut
chr12:95720848-95721347,Flrt2,0.233106404509176,334.098928677497,030_L6_CT_CTX_Glut
chr14:39445465-39445964,Nrg3,0.116158158837883,5595.15223482677,030_L6_CT_CTX_Glut
chr14:39743563-39744062,Nrg3,0.0838222358343655,5595.15223482677,030_L6_CT_CTX_Glut
chr14:49660363-49660862,Slc35f4,0.0962184720283423,432.057245544236,030_L6_CT_CTX_Glut
chr14:49767079-49767578,Slc35f4,0.0589100293140456,432.057245544236,030_L6_CT_CTX_Glut
chr15:22535760-22536259,Cdh18,0.20804389237992,2095.79077100548,030_L6_CT_CTX_Glut
chr15:22536506-22537005,Cdh18,0.0798103733740784,2095.79077100548,030_L6_CT_CTX_Glut
chr15:22980130-22980629,Cdh18,0.0671562405031311,2095.79077100548,030_L6_CT_CTX_Glut
chr15:22984594-22985093,Cdh18,0.100777026032479,2095.79077100548,030_L6_CT_CTX_Glut
chr15:40364117-40364616,Zfpm2,0.12914335985895,1271.96257244522,030_L6_CT_CTX_Glut
